concentration_ppm_co2e,temperature_above_2025_c,damage_specification,tipping_points,damage_fraction,damage_percent
553.1751503006012,0.7564763968976111,Statistical,False,0.011137168487261255,1.1137168487261255
554.0256513026052,0.7609092470813296,Statistical,False,0.011212871028107028,1.1212871028107028
554.8761523046093,0.7653352974835157,Statistical,False,0.011288578808954088,1.1288578808954088
555.7266533066132,0.7697545689333058,Statistical,False,0.011364291628011903,1.1364291628011902
556.5771543086173,0.7741670821642782,Statistical,False,0.011440009284983392,1.1440009284983392
557.4276553106213,0.7785728578150323,Statistical,False,0.011515731581053129,1.1515731581053128
558.2781563126252,0.7829719164297736,Statistical,False,0.011591458318875831,1.1591458318875831
559.1286573146293,0.7873642784588846,Statistical,False,0.01166718930256477,1.1667189302564769
559.9791583166333,0.7917499642594953,Statistical,False,0.011742924337680382,1.1742924337680383
560.8296593186374,0.7961289940960529,Statistical,False,0.011818663231219013,1.1818663231219013
561.6801603206413,0.8005013881408772,Statistical,False,0.011894405791601606,1.1894405791601605
562.5306613226453,0.8048671664747258,Statistical,False,0.011970151828662724,1.1970151828662723
563.3811623246493,0.8092263490873405,Statistical,False,0.012045901153639437,1.2045901153639438
564.2316633266533,0.8135789558780019,Statistical,False,0.012121653579160502,1.2121653579160503
565.0821643286573,0.8179250066560706,Statistical,False,0.012197408919235476,1.2197408919235475
565.9326653306614,0.8222645211415301,Statistical,False,0.012273166989244045,1.2273166989244044
566.7831663326654,0.8265975189655228,Statistical,False,0.012348927605925389,1.2348927605925388
567.6336673346693,0.8309240196708843,Statistical,False,0.012424690587367676,1.2424690587367675
568.4841683366734,0.8352440427126703,Statistical,False,0.012500455752997599,1.25004557529976
569.3346693386774,0.8395576074586824,Statistical,False,0.012576222923570045,1.2576222923570044
570.1851703406815,0.8438647331899897,Statistical,False,0.012651991921157863,1.2651991921157864
571.0356713426854,0.848165439101444,Statistical,False,0.012727762569141661,1.272776256914166
571.8861723446894,0.8524597443021966,Statistical,False,0.012803534692199805,1.2803534692199805
572.7366733466934,0.8567476678162034,Statistical,False,0.012879308116298362,1.2879308116298362
573.5871743486974,0.8610292285827347,Statistical,False,0.01295508266868127,1.295508266868127
574.4376753507014,0.8653044454568721,Statistical,False,0.013030858177860444,1.3030858177860445
575.2881763527055,0.8695733372100128,Statistical,False,0.013106634473606172,1.3106634473606171
576.1386773547094,0.8738359225303598,Statistical,False,0.013182411386937383,1.3182411386937383
576.9891783567134,0.878092220023413,Statistical,False,0.013258188750112112,1.3258188750112112
577.8396793587175,0.8823422482124594,Statistical,False,0.013333966396618074,1.3333966396618075
578.6901803607215,0.8865860255390536,Statistical,False,0.013409744161163225,1.3409744161163224
579.5406813627255,0.8908235703634998,Statistical,False,0.013485521879666484,1.3485521879666484
580.3911823647295,0.8950549009653268,Statistical,False,0.013561299389248488,1.356129938924849
581.2416833667335,0.8992800355437629,Statistical,False,0.013637076528222465,1.3637076528222465
582.0921843687374,0.9034989922182048,Statistical,False,0.013712853136085166,1.3712853136085166
582.9426853707415,0.9077117890286849,Statistical,False,0.01378862905350789,1.3788629053507888
583.7931863727455,0.9119184439363297,Statistical,False,0.013864404122327496,1.3864404122327496
584.6436873747496,0.9161189748238268,Statistical,False,0.013940178185537704,1.3940178185537704
585.4941883767535,0.9203133994958724,Statistical,False,0.014015951087280192,1.4015951087280192
586.3446893787575,0.9245017356796323,Statistical,False,0.01409172267283604,1.409172267283604
587.1951903807616,0.9286840010251869,Statistical,False,0.01416749278861706,1.416749278861706
588.0456913827655,0.932860213105976,Statistical,False,0.014243261282157237,1.4243261282157238
588.8961923847696,0.9370303894192471,Statistical,False,0.014319028002104349,1.4319028002104348
589.7466933867736,0.9411945473864892,Statistical,False,0.014394792798211474,1.4394792798211475
590.5971943887776,0.9453527043538753,Statistical,False,0.014470555521328792,1.4470555521328792
591.4476953907815,0.9495048775926918,Statistical,False,0.014546316023395244,1.4546316023395245
592.2981963927856,0.9536510842997716,Statistical,False,0.01462207415743043,1.4622074157430431
593.1486973947896,0.9577913415979172,Statistical,False,0.014697829777526402,1.46978297775264
593.9991983967936,0.961925666536332,Statistical,False,0.01477358273883977,1.477358273883977
594.8496993987976,0.9660540760910332,Statistical,False,0.014849332897583575,1.4849332897583576
595.7002004008016,0.9701765871652777,Statistical,False,0.014925080111019545,1.4925080111019544
596.5507014028057,0.9742932165899736,Statistical,False,0.015000824237450167,1.5000824237450168
597.4012024048096,0.9784039811240903,Statistical,False,0.015076565136210904,1.5076565136210904
598.2517034068137,0.9825088974550737,Statistical,False,0.015152302667662577,1.5152302667662578
599.1022044088177,0.9866079821992465,Statistical,False,0.015228036693183645,1.5228036693183644
599.9527054108216,0.9907012519022166,Statistical,False,0.015303767075162691,1.530376707516269
600.8032064128257,0.9947887230392761,Statistical,False,0.015379493676990912,1.5379493676990912
601.6537074148297,0.9988704120157968,Statistical,False,0.015455216363054603,1.5455216363054602
602.5042084168338,1.0029463351676302,Statistical,False,0.015530934998727885,1.5530934998727886
603.3547094188377,1.0070165087614937,Statistical,False,0.015606649450365264,1.5606649450365264
604.2052104208417,1.0110809489953665,Statistical,False,0.015682359585294493,1.5682359585294494
605.0557114228457,1.0151396719988721,Statistical,False,0.0157580652718093,1.5758065271809298
605.9062124248497,1.0191926938336635,Statistical,False,0.01583376637916225,1.5833766379162248
606.7567134268537,1.0232400304938036,Statistical,False,0.01590946277755768,1.5909462777557681
607.6072144288578,1.027281697906148,Statistical,False,0.015985154338144736,1.5985154338144736
608.4577154308618,1.0313177119307138,Statistical,False,0.016060840933010273,1.6060840933010274
609.3082164328657,1.0353480883610604,Statistical,False,0.01613652243517211,1.6136522435172111
610.1587174348698,1.0393728429246558,Statistical,False,0.016212198718572084,1.6212198718572084
611.0092184368738,1.0433919912832463,Statistical,False,0.016287869658069297,1.6287869658069296
611.8597194388778,1.047405549033223,Statistical,False,0.01636353512943339,1.6363535129433389
