temperature_c,damage_specification,tipping_points,damage_fraction,damage_percent
2.4288577154308615,Statistical,False,0.04833146395854978,4.833146395854978
2.440881763527054,Statistical,False,0.048661571640274535,4.866157164027453
2.4529058116232463,Statistical,False,0.04899257432701073,4.899257432701073
2.464929859719439,Statistical,False,0.049324472018758385,4.9324472018758385
2.476953907815631,Statistical,False,0.049657264715517485,4.965726471551749
2.4889779559118237,Statistical,False,0.049990952417288056,4.9990952417288055
2.501002004008016,Statistical,False,0.050325535124070064,5.032553512407007
2.5130260521042085,Statistical,False,0.050661012835863536,5.066101283586353
2.5250501002004007,Statistical,False,0.05099738555266845,5.099738555266845
2.5370741482965933,Statistical,False,0.051334653274484845,5.1334653274484845
2.5490981963927855,Statistical,False,0.05167281600131267,5.1672816001312665
2.561122244488978,Statistical,False,0.05201187373315197,5.2011873733151965
2.5731462925851702,Statistical,False,0.0523518264700027,5.23518264700027
2.585170340681363,Statistical,False,0.0526926742118649,5.26926742118649
2.597194388777555,Statistical,False,0.05303441695873854,5.303441695873854
2.6092184368737477,Statistical,False,0.05337705471062365,5.337705471062365
2.62124248496994,Statistical,False,0.0537205874675202,5.37205874675202
2.6332665330661325,Statistical,False,0.05406501522942823,5.406501522942823
2.6452905811623246,Statistical,False,0.05441033799634769,5.441033799634769
2.657314629258517,Statistical,False,0.054756555768278606,5.475655576827861
2.6693386773547094,Statistical,False,0.05510366854522099,5.510366854522099
2.6813627254509016,Statistical,False,0.05545167632717481,5.545167632717481
2.693386773547094,Statistical,False,0.0558005791141401,5.58005791141401
2.7054108216432864,Statistical,False,0.056150376906116836,5.6150376906116835
2.717434869739479,Statistical,False,0.05650106970310503,5.650106970310502
2.729458917835671,Statistical,False,0.05685265750510467,5.6852657505104665
2.741482965931864,Statistical,False,0.057205140312115786,5.720514031211579
2.753507014028056,Statistical,False,0.057558518124138335,5.755851812413834
2.7655310621242486,Statistical,False,0.057912790941172354,5.791279094117235
2.7775551102204408,Statistical,False,0.05826795876321782,5.826795876321782
2.7895791583166334,Statistical,False,0.05862402159027474,5.862402159027473
2.8016032064128256,Statistical,False,0.0589809794223431,5.89809794223431
2.813627254509018,Statistical,False,0.059338832259422936,5.933883225942294
2.8256513026052104,Statistical,False,0.05969758010151422,5.9697580101514225
2.837675350701403,Statistical,False,0.060057222948616956,6.0057222948616955
2.849699398797595,Statistical,False,0.060417760800731156,6.041776080073116
2.8617234468937873,Statistical,False,0.06077919365785679,6.07791936578568
2.87374749498998,Statistical,False,0.06114152151999389,6.114152151999389
2.885771543086172,Statistical,False,0.06150474438714244,6.1504744387142445
2.8977955911823647,Statistical,False,0.06186886225930245,6.1868862259302455
2.909819639278557,Statistical,False,0.06223387513647391,6.223387513647391
2.9218436873747495,Statistical,False,0.06259978301865683,6.259978301865683
2.9338677354709417,Statistical,False,0.0629665859058512,6.29665859058512
2.9458917835671343,Statistical,False,0.06333428379805704,6.333428379805704
2.9579158316633265,Statistical,False,0.06370287669527432,6.370287669527432
2.969939879759519,Statistical,False,0.06407236459750305,6.4072364597503055
2.9819639278557113,Statistical,False,0.06444274750474323,6.444274750474323
2.993987975951904,Statistical,False,0.06481402541699488,6.481402541699488
3.006012024048096,Statistical,False,0.06518619833425797,6.518619833425797
3.0180360721442887,Statistical,False,0.06555926625653254,6.555926625653254
3.030060120240481,Statistical,False,0.06593322918381853,6.593322918381853
3.0420841683366735,Statistical,False,0.06630808711611601,6.630808711611601
3.0541082164328657,Statistical,False,0.06668384005342491,6.668384005342491
3.0661322645290583,Statistical,False,0.06706048799574528,6.706048799574528
3.0781563126252505,Statistical,False,0.0674380309430771,6.74380309430771
3.0901803607214426,Statistical,False,0.06781646889542037,6.781646889542037
3.1022044088176353,Statistical,False,0.0681958018527751,6.81958018527751
3.1142284569138274,Statistical,False,0.06857602981514128,6.857602981514129
3.12625250501002,Statistical,False,0.06895715278251895,6.8957152782518945
3.1382765531062122,Statistical,False,0.06933917075490803,6.933917075490803
3.150300601202405,Statistical,False,0.06972208373230859,6.97220837323086
3.162324649298597,Statistical,False,0.07010589171472059,7.010589171472059
3.1743486973947896,Statistical,False,0.07049059470214405,7.049059470214406
3.186372745490982,Statistical,False,0.07087619269457895,7.087619269457895
3.1983967935871744,Statistical,False,0.07126268569202532,7.126268569202532
3.2104208416833666,Statistical,False,0.07165007369448315,7.165007369448315
3.2224448897795592,Statistical,False,0.07203835670195244,7.203835670195244
