sample_index,delay_year,task_id,run_type,comparison_type,tree_spec,decision_times,scenario,node,period,calendar_year,node_probability,price,mitigation,average_mitigation,ghg_level,consumption,utility,marginal_utility,damage,climate_damage,ra,eis,pref,tech_chg,tech_scale,bs_premium,backstop_smoothing_width,backstop_smoothing_mode,cost_formulation,growth
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,35,5,2125,0.03125,39.251444015687305,1.0,0.7941887998758564,410.3894486292999,4.302112122398687,22.153056877309815,0.15290883107371303,0.023057993406098768,0.023030988700792343,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,36,5,2125,0.03125,39.521643377892325,1.0,0.7895040035621719,411.0335125805035,4.299575351683248,22.052746438584546,0.15223945296523964,0.02359071536291255,0.023564566419635107,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,37,5,2125,0.03125,26.591394651496213,0.9174479159604518,0.9145537121852025,391.44047309467356,4.398288548846309,22.228713041882155,0.14976449334980288,0.003494362778065545,0.0034247173361510643,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,38,5,2125,0.03125,30.905265557706265,0.9177749716235118,0.8125844776172142,407.67640547211624,4.376151742811068,22.10660504415644,0.14968752746476657,0.00784024973113308,0.0078093218105098885,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,39,5,2125,0.03125,31.054242136468424,0.9093104845538603,0.7941887998758564,410.3894486292999,4.372555157098582,22.00148323358784,0.14903293811356927,0.00865830806326484,0.008631303357958413,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,40,5,2125,0.03125,30.64742181942863,0.9016640660403158,0.7895040035621719,411.0335125805035,4.371960789373607,21.903604745779532,0.14831884808609413,0.008878940399431563,0.008852791456154122,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,41,5,2125,0.03125,34.23773410395058,0.9091290591980957,0.7271866895362077,425.2355857828832,4.356490362110675,21.778580225088966,0.1479601097577833,0.011811888208252918,0.011799033393708028,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,42,5,2125,0.03125,38.91340768468621,0.9482961120664477,0.7093593671126235,427.83176580192685,4.348972537265606,22.37010481105414,0.15272484647259096,0.012653164605281894,0.012641874677540882,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,43,5,2125,0.03125,37.96410465503688,0.9369562615090532,0.7061532927181788,428.17178036973434,4.34914241763234,22.35774427667458,0.15262446100242358,0.01280455128193895,0.012793451666752824,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
0,15,12,tree_robustness,fixed_learning_grid,front_loaded_decisions,0|5|10|15|50|100|160|225,optimal,44,5,2125,0.03125,42.85586228890124,0.9239178598077653,0.5999999987996254,445.1237217910862,4.322432439356349,22.3103186160044,0.15331058724568233,0.018159657819020528,0.018154902234039587,7.0,0.9,0.005,1.5,1.5,10000.0,0.0,one_sided_huber,additive_removal_premium_v1,0.015
